title,company,location,link
자연어처리전문가 금융챗봇 만들어 갈 엔지니어,파운트,서울 충정로역,https://kr.indeed.com/viewjob?jk=a50fce6cc2cb57c9
KAIST [방사선및핵의공학연구센터] 연수연구원 모집 공고,카이스트,대전 유성구,https://kr.indeed.com/viewjob?jk=8af7b036cb8afb82
"금융 데이터 분석 엔진, 로보어드바이저 개발자",에스비씨엔,서울 영등포구,https://kr.indeed.com/viewjob?jk=649ccf047c868778
Data Specialist (Scientist&&Engineer),아우름플래닛,서울 마포구,https://kr.indeed.com/viewjob?jk=dd4d8e59a4a9265d
[해외취업] AI 엔지니어,株式会社ASCOM,대한민국,https://kr.indeed.com/viewjob?jk=67a92be234325f85
인프라 플랫폼 개발자,NHN godo,서울 구로구,https://kr.indeed.com/viewjob?jk=c8a7c9c4022a3544
[FEG]이스포츠 전문 벤처기업 데이터사이언티스트,창운코리아,서울 구로구,https://kr.indeed.com/viewjob?jk=5c0619932da93d39
소프트웨어 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=d71794dc69947981
Senior Data Engineer,레이니스트,서울,https://kr.indeed.com/viewjob?jk=b43edb92cb44bd28
(세종시) 응용프로그램개발 정규직 - 신입/경력,디엠씨소프트,대한민국,https://kr.indeed.com/viewjob?jk=157c5580e101255a
Tech U Associate Technical Trainer - 2020 Korea,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=a8b83b3070bb370a
기상청(국가태풍센터) 공무직 근로자 (연장),기상청,대한민국,https://kr.indeed.com/viewjob?jk=32ba0df0aed6dc95
경험최적화파트 - 머신러닝 엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=7bf179a290a157b2
추천 통계분석/데이터사이언티스트,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=bfe0f5ac4f32ec89
[해외취업] Senior Back-End Developer,LILI SG,대한민국,https://kr.indeed.com/viewjob?jk=6219c67701d6d524
Data & AI Technical Specialist,IBM,서울,https://kr.indeed.com/viewjob?jk=9437c9fdc6462773
[Ericsson-LG Enterprise] WebRTC UC & Collaboration Developer,에릭슨엘지,서울 금천구,https://kr.indeed.com/viewjob?jk=5c7b686e3fee8fa7
"멀티미디어(방송, 영상) 보안 솔루션 개발 (C,C++)",비에이블컨설팅그룹,서울 구로구,https://kr.indeed.com/viewjob?jk=0f6496816fd971b7
인공지능 AI 코딩 전문가 양성과정 (무료/취업),송원대학교산학협력단,광주 서구,https://kr.indeed.com/viewjob?jk=2eed854308f20975
Senior Data Scientist (Experiment Platform),레이니스트,서울,https://kr.indeed.com/viewjob?jk=e40f14640ce2f83b
추천 시스템 연구/개발,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=be6c1f03fa566f8e
[Clova] 음성 합성 기술 개발 신입/경력사원,네이버,대한민국,https://kr.indeed.com/viewjob?jk=e18dbcd921d9633b
AR App Engineer,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=f0651a7717791bc3
Support Engineer _ Azure PaaS,Microsoft,서울,https://kr.indeed.com/viewjob?jk=01bc879744c28f9c
Jr. Backend Developer,Delivery Tech Hero,서울,https://kr.indeed.com/viewjob?jk=d6c27e2108eafb61
인프라 플랫폼 개발자,고도소프트,서울 구로구,https://kr.indeed.com/viewjob?jk=2b1c5b35b97700fc
(Clova) 음성 합성 기술 개발 신입/경력사원 모집,NAVER,성남 정자동,https://kr.indeed.com/viewjob?jk=81538d5eb86c2bff
"데이터 가치 함께 발굴하실 머신러닝, 통계 모델링 전문가",카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=d1e75364ef505c68
2019년 기상청 국가태풍센터 공무직 근로자 (연장),기상청,대한민국,https://kr.indeed.com/viewjob?jk=fc2a932fcb4ac692
"프론트엔드, 백엔드 외 경력개발자 정규직",디노플러스,서울 강남구,https://kr.indeed.com/viewjob?jk=af4a53fe0b63fce7
자동차 전장부품 소프트웨어(SW) 개발 - 자동차부품 우량대기업,에스에프인촌,서울 강남구,https://kr.indeed.com/viewjob?jk=8ba3d9a97f33e180
"[해외취업] 베리텍, 시스템개발자/응용프로그래머",에임하이글로벌,대한민국,https://kr.indeed.com/viewjob?jk=ad1bf1198b168944
챗봇 플랫폼 개발자,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=20d40ee61adffeca
분석실 - 베이지안 분석 전문가,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=19b44e0d17d112e2
DGIST 2019년 제1차 계약직원 공개채용 공고,대구경북과학기술원,대구 현풍면,https://kr.indeed.com/viewjob?jk=4cd34228af5013fd
분석지원팀 - 데이터 분석가,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=4233609a843b5e96
위시켓과 함께할 서버개발자님,위시켓,서울 강남구,https://kr.indeed.com/viewjob?jk=a3a65a4d59061430
Software Engineer - Real-time Chat Platform,Sendbird,서울,https://kr.indeed.com/viewjob?jk=701b04f0ab18c3d0
데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업,서울 강남구,https://kr.indeed.com/viewjob?jk=c1037225077ca4da
콘텐츠서비스개발팀 - 데이터분석가,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=b35da47f5e84c9b4
[멜론] 빅데이터 서비스 개발자,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=3e2a310c9dd0f693
[Clova] 음성 합성 기술 개발 신입/경력사원,네이버,대한민국,https://kr.indeed.com/viewjob?jk=e18dbcd921d9633b
백엔드 개발자 (경력),크로스앵글,서울 반포동,https://kr.indeed.com/viewjob?jk=af5683389907a8c9
IT 전문가 양성 교육과정 교육생 (취업연계),인제대학교 산학협력단,경상남도 김해,https://kr.indeed.com/viewjob?jk=30e6b7545e75c949
웹 애플리케이션 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=c78a3c5d7bb7d883
"Marketing Data Scientist, Google Professional Services",Google,서울,https://kr.indeed.com/viewjob?jk=424144a5501748e2
[주식회사 옥퀘스트]인공지능 기반 뷰티&헬스케어 토털 서비스 전문 회사와 함께 하실 분,옥퀘스트,서울 목동,https://kr.indeed.com/viewjob?jk=cb7d24298c78f23f
신규 글로벌 Entertainment 서비스 API 서버 개발,LINE Plus corporation,성남 정자역,https://kr.indeed.com/viewjob?jk=9b44934f71fd85f6
서울 강남구 인썸니아 시니어 개발자 및 퍼블리셔,인썸니아,서울 서초구,https://kr.indeed.com/viewjob?jk=6c1d50662fa2d7f7
데이터 사이언티스트 지향하는 데이터 엔지니어,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b
"2020 상반기 HTML, PHP, 프론트엔드, Python 외 경력무관",메카솔루션,대구 달서구,https://kr.indeed.com/viewjob?jk=67561ed13f81b563
SCM 컨설턴트,KS Consulting,서울,https://kr.indeed.com/viewjob?jk=4bc05e5e53386cae
"(주)트윔 개발자(경력직) 빅데이터,영상처리,머신비전/AI 딥러닝",트윔,경기도 화성,https://kr.indeed.com/viewjob?jk=36a2af333271978e
Cloud Support Eng. II (Net),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=cfdd56fef2ec9c47
글로벌 소셜카지노 Product Manager (Live Ops & Data Analysis),네오위즈,대한민국,https://kr.indeed.com/viewjob?jk=b4979096d15bccbd
데이터 엔지니어 / Data Engineer,Bagelcode,서울,https://kr.indeed.com/viewjob?jk=bd1ad6ca3aba3000
Data & AI Technical Specialist,IBM,서울,https://kr.indeed.com/viewjob?jk=9437c9fdc6462773
(세종시) 응용프로그램개발 정규직 - 신입/경력,디엠씨소프트,대한민국,https://kr.indeed.com/viewjob?jk=157c5580e101255a
네트워크 자동화 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=5ff17b27cd83a1c0
2018년도 국가기상위성센터 공무직근로자(연구원),기상청,대한민국,https://kr.indeed.com/viewjob?jk=2e5be9df5ff36dbd
"NAVER, LINE 서비스 플랫폼 운영",NIT Service,성남 삼평동,https://kr.indeed.com/viewjob?jk=285996f91e76a862
Technical Leader - OPC,Siemens AG,경기도 성남,https://kr.indeed.com/viewjob?jk=2cfcbfbe70232dbc
System Engineer,토스 뱅크,서울 강남구,https://kr.indeed.com/viewjob?jk=80dea8b8353c3ee0
Frontend Developer (Javascript/React),Bepro Company,서울,https://kr.indeed.com/viewjob?jk=d11342cfe074df78
[경력] 빅데이터 플랫폼 엔지니어,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=61ecdc0ef3cfb66a
Senior Full-stack Developer,Asiance,서울,https://kr.indeed.com/viewjob?jk=978edf4ea4db4d6c
2016년도 상반기 국립기상과학원 기간제근로자(소프트웨어기사),기상청,대한민국,https://kr.indeed.com/viewjob?jk=0ff60b682d4582cd
Security Operations Center Analyst,Booz Allen Hamilton,경기도 평택,https://kr.indeed.com/viewjob?jk=3e207b801bb540db
악성코드 및 엔드포인트 위협 대응 보안 엔지니어 (경력),카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=7e259408fd9b4f9c
[던전앤파이터] 클라이언트 툴 프로그래머,네오플,서울 강남구,https://kr.indeed.com/viewjob?jk=cb286253682cb876
Platform/BSP SW APPS Engineering - Engineer/Sr. Engineer,Qualcomm,서울,https://kr.indeed.com/viewjob?jk=db144509587439c1
PC플랫폼 운영을 담당할 를 합니다.,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=28cde36427979564
[Search] 음악 추천 AI 기술 개발 신입/경력사원,네이버,대한민국,https://kr.indeed.com/viewjob?jk=6e76f9151e44ad64
Senior Data Scientist (Experiment Platform),레이니스트,서울,https://kr.indeed.com/viewjob?jk=e40f14640ce2f83b
DBA,비바리퍼블리카,서울 강남구,https://kr.indeed.com/viewjob?jk=365492ccc6c108f3
웹 개발자 채용,꿈꾸는다락방,서울 공덕동,https://kr.indeed.com/viewjob?jk=3cc6771ec537db8c
Data Analyst,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=2150a287fa8c4d51
"RF SW Engineer, Senior",Qualcomm,서울,https://kr.indeed.com/viewjob?jk=2a4041f0b6aeb27b
"Specialized Solutions Architect III, Analytics",Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=1961cdd73f62c880
Developers,Coinplug,경기도 성남,https://kr.indeed.com/viewjob?jk=9a9e91ae6092ed2d
[Data Lab] 빅데이터 활용 개발 경력사원,네이버,대한민국,https://kr.indeed.com/viewjob?jk=a23938a1b6969c37
Tech U Associate Professional Services Consultant - 2020 Korea,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=881a1aa0f0646335
Data Engineering Manager,레이니스트,서울,https://kr.indeed.com/viewjob?jk=301a562b5b4d2b2e
데이터 사이언스 전문가 및 머신러닝 전문가,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=85929aac498299cc
데이터 분석 및 모델링 (페이코 쿠폰/광고 타겟팅),NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=4e17fe419583b40b
데이터 사이언티스트 / Data Scientist,Bagelcode,서울,https://kr.indeed.com/viewjob?jk=d0ae3cf7638734ac
"R&D Engineer, Sr I",Synopsys,서울,https://kr.indeed.com/viewjob?jk=4a65a5779d9c9e2a
매칭팀 - 프로그래머,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=b83e48f219011128
Sr. Quantitative UX Researcher (UX Research),Coupang,서울,https://kr.indeed.com/viewjob?jk=7ec427b3a561228a
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/viewjob?jk=b3dc36f873b9e4e3
데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업,서울 강남구,https://kr.indeed.com/viewjob?jk=c1037225077ca4da
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/viewjob?jk=b3dc36f873b9e4e3
[Clova] Clova 머신러닝 Scientist 개발 신입/경력사원,네이버,대한민국,https://kr.indeed.com/viewjob?jk=257110e5aec08f6d
유저프로파일팀 - 데이터 모델러,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=8dfc9993e2aa9160
"금융대기업(연구센터) Data Scientist 채용, 석사이상",외국계 금융사,서울 강남구,https://kr.indeed.com/viewjob?jk=fa62a32d9bf2f58e
2020년 센서기반 디지털 사이니지 전문인력양성교육,전주정보문화산업진흥원,전라북도 고창,https://kr.indeed.com/viewjob?jk=13c162041149c4f7
Android Software Engineer,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=ecc4154e1f4d28a8
데이터 사이언티스트 지향하는 데이터 엔지니어,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=385c58c7ced1d77b
백엔드 개발자 (석사 이상),크로스앵글,서울 반포동,https://kr.indeed.com/viewjob?jk=d9e1d5d310378a71
"루이 웹/앱 프로그래머 정규직 연구원 및 해외마케팅 담당자, 판교 소재 IT 사물인터넷 전문기업",루이테크놀로지,성남 수정구,https://kr.indeed.com/viewjob?jk=78c00c14251300f6
"Sales Engineer, Sr II",Synopsys,서울,https://kr.indeed.com/viewjob?jk=cb663654c2b397f3
Data Engineer (Analytics/Anomaly-detection),LINE Plus corporation,성남 서현역,https://kr.indeed.com/viewjob?jk=4fbc49b63296ff88
Performance Marketer (SA 중심),Soomgo,서울 강남구,https://kr.indeed.com/viewjob?jk=08ac4426aa2a7bed
Senior Specialist Consultant - AI/ML,Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=b51ca785a45edf17
CG Artist,LOCUS,대한민국,https://kr.indeed.com/viewjob?jk=94064c6864564f7b
데이터 분석 및 모델링 (페이코 쿠폰/광고 타겟팅),NHN,성남 판교역,https://kr.indeed.com/viewjob?jk=4e17fe419583b40b
인간중심 지능형 시스템 연구실 시간제 연구원,광주과학기술원,광주 북구,https://kr.indeed.com/viewjob?jk=67503f27b0365593
데이터 사이언스 전문가 및 머신러닝 전문가,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=85929aac498299cc
[해외취업] IT엔지니어,유아솔류션즈,대한민국,https://kr.indeed.com/viewjob?jk=fd0e5f5aa2592df1
Data Platform Engineer,비바리퍼블리카,서울 강남구,https://kr.indeed.com/viewjob?jk=5d19ddbe3eb9315c
플랫폼 채팅모듈 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=3b752abecf619fe5
IT 전문가 양성 교육과정 교육생 (취업연계),인제대학교 산학협력단,경상남도 김해,https://kr.indeed.com/viewjob?jk=30e6b7545e75c949
[S/W] AI Platform Engineer,현대자동차그룹,대한민국,https://kr.indeed.com/viewjob?jk=03afc264de494fa3
[긴급]클라우드 기반 MSA향 개발( 대리-차장(서울 ),에이스파트너스서치펌,성남 분당구,https://kr.indeed.com/viewjob?jk=b99763298b3abbfb
Cloud Support Eng. II (Lin),Amazon Web Services Korea LLC,서울,https://kr.indeed.com/viewjob?jk=a90457066bb577a4
[해외취업] S글로벌 디지털컨설팅 법인 소프트웨어 개발자 - 전세계 27개 법인보유,아이씨엔그룹,대한민국,https://kr.indeed.com/viewjob?jk=6314fdeb26eb249f
PC플랫폼 운영을 담당할 를 합니다.,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=28cde36427979564
[인재 Pool] 우아한형제들 서비스인프라 엔지니어,우아한 형제들,서울 송파구,https://kr.indeed.com/viewjob?jk=60e55b415187863f
[Search] 검색 서버 개발 & DevOps 엔지니어 신입/경력사원,네이버,대한민국,https://kr.indeed.com/viewjob?jk=e9e86127df39c006
[S/W] Speech Recognition & Synthesis Engineer,현대자동차그룹,대한민국,https://kr.indeed.com/viewjob?jk=fb21ea899c7580fe
[Clova] Clova 서비스 서버 개발 경력사원,네이버,대한민국,https://kr.indeed.com/viewjob?jk=3d99c00c986d2c57
데스크탑 가상화(VDI) 엔지니어,카카오,성남 판교역,https://kr.indeed.com/viewjob?jk=530a598184580c95
[해외취업] AI/BI 엔지니어,유아솔류션즈,대한민국,https://kr.indeed.com/viewjob?jk=e286e08d5582feb3
2019년도 기상청 기후과학국 공무직 근로자 (연장),기상청,대한민국,https://kr.indeed.com/viewjob?jk=ead30989fb520963
"Principal, Quantitative UX Researcher (UX Research)",Coupang,서울,https://kr.indeed.com/viewjob?jk=c27d03dfa899ae11
Customer Facing Data Scientist,Ever Better Recruitment (EBR),서울,https://kr.indeed.com/viewjob?jk=b06176c3a7092e0a
Back-end Developer,"Miso, inc",서울,https://kr.indeed.com/viewjob?jk=80d3108dade97b0f
데이터 분석 및 지표 구축,아프리카TV,성남 분당구,https://kr.indeed.com/viewjob?jk=613678e409e8667c
DevOps Engineer,하이퍼커넥트,서울,https://kr.indeed.com/viewjob?jk=3d8e270a47a88295
[R&D] 연료전지시스템 제어 SW 개발,현대자동차그룹,대한민국,https://kr.indeed.com/viewjob?jk=56072bc50be2b22b
데이터연동개발팀 - 데이터엔지니어,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=5b8d56d7f11903a2
Data Scientist(머신러닝 분석 전문가),에이아이더,서울 강남구,https://kr.indeed.com/viewjob?jk=c8b79f8a43ee9f60
[커머스플랫폼(결제)] 개발팀 / 백엔드 엔지니어,버즈니,서울,https://kr.indeed.com/viewjob?jk=6fc4e90d77d06c62
DBA,비바리퍼블리카,서울 강남구,https://kr.indeed.com/viewjob?jk=365492ccc6c108f3
Developer Advocate,Sendbird,서울,https://kr.indeed.com/viewjob?jk=dc821489255954fd
"카카오콘 앱(iOS), 서버 경력 개발자",카카오,대한민국,https://kr.indeed.com/viewjob?jk=b9974ad79659bb6d
[인재풀] Central Development Services,Electronic Arts,서울,https://kr.indeed.com/viewjob?jk=d9a8d22b38653d34
메시지발송 플랫폼 개발자,Nexon,성남 분당구,https://kr.indeed.com/viewjob?jk=eaee1538d8cc832f
Front end 개발자,브릭,성남 분당구,https://kr.indeed.com/viewjob?jk=cac18e6bcbee5a21
Back-end 개발 (신입/경력),SK엔카닷컴 관심기업 기관선정,서울 순화동,https://kr.indeed.com/viewjob?jk=bbe688a4f3a1a2e7
[Search] 쇼핑검색 AI 기술 개발 신입/경력사원,네이버,대한민국,https://kr.indeed.com/viewjob?jk=faf0422473d4188a
[빅데이터] 데이터 플랫폼 엔지니어링 담당자,한국카카오은행,성남 분당구,https://kr.indeed.com/viewjob?jk=bc2e60aa5e8f18bb
데이터 분석가 (Business Intelligence Analyst),코스닥 상장 중견 게임기업,서울 강남구,https://kr.indeed.com/viewjob?jk=c1037225077ca4da
2020 Market Data Analyst - Seoul (Korean Speaker),Bloomberg,서울,https://kr.indeed.com/viewjob?jk=b3dc36f873b9e4e3
